WKT,GUID,WIJKNAAM,wvkId,sttNaam,op_10juli_naar_30kmu,snelheid_vanaf_10_juli
"LINESTRING Z (5.1134332994 52.1160189433 0,5.113362926 52.1159940522 0)",71,Overvecht,601166049,Theemsdreef,Theemsdreef,30
"LINESTRING Z (5.1245235861 52.1110366382 0,5.1246064831 52.1110500709 0,5.1250176748 52.11131571 0,5.125111007 52.1114169161 0,5.125230184 52.1114957866 0)",150,Overvecht,274316124,Tiberdreef,Tiberdreef,30
"LINESTRING Z (5.0777985802 52.1063999189 0,5.0780156324 52.1064995299 0,5.0780373044 52.1065142921 0,5.0780526068 52.1065359575 0,5.0780612988 52.1065620034 0,5.0780564982 52.1065826778 0,5.0780486468 52.1066008222 0,5.0780113072 52.1066311886 0)",397,West,601179860,Keulsekade,Keulsekade,30
"LINESTRING Z (5.1148423271 52.1168673675 0,5.1148707668 52.1168850776 0)",71,Overvecht,601166061,Theemsdreef,Theemsdreef,30
"LINESTRING Z (5.12465716 52.0786332554 0,5.1247053287 52.078696856 0,5.1247058285 52.0786976939 0,5.1247222534 52.0787182187 0,5.1250632901 52.0790888056 0,5.1251265082 52.079155205 0,5.1251651334 52.0791903703 0,5.1252014396 52.0792162574 0,5.1252883167 52.0792659357 0,5.1253326142 52.0792838591 0)",329,Oost,274309071,Albatrosstraat,Albatrosstraat,30
"LINESTRING Z (5.1000711886 52.1223069271 0,5.1001551505 52.1222568771 0,5.1001848528 52.1222503853 0,5.1002033474 52.1222490281 0,5.1002217967 52.1222495124 0,5.1002578327 52.1222554054 0,5.1002914708 52.1222668058 0,5.1003267579 52.1222845073 0,5.1003741918 52.1223136827 0,5.1004054782 52.1223366199 0,5.1004252701 52.1223559024 0,5.1004373635 52.122375462 0,5.1004406191 52.1223933283 0,5.100436534 52.1224116981 0,5.1004236681 52.122431543 0,5.1004205405 52.1224344871 0,5.1003470666 52.1224793866 0)",330,Overvecht,270318119,St.-Eustatiusdreef,Sint Eustatiusdreef,30
"LINESTRING Z (5.1263353147 52.0799524521 0,5.1264015032 52.0799720216 0,5.126499539 52.0800852324 0)",329,Oost,274309147,Albatrosstraat,Albatrosstraat,30
"LINESTRING Z (5.1154827185 52.1173053003 0,5.1153234763 52.117237658 0,5.114800576 52.1169149746 0)",71,Overvecht,601166039,Theemsdreef,Theemsdreef,30
"LINESTRING Z (5.1243368323 52.0782602525 0,5.1244582532 52.0784010251 0,5.1244511737 52.0784219282 0)",329,Oost,601186799,Albatrosstraat,Albatrosstraat,30
"LINESTRING Z (5.1196909838 52.1115429651 0,5.1197781178 52.1114885571 0,5.1197914143 52.1114789682 0,5.1200595452 52.1113149567 0,5.1201234406 52.1112757568 0)",181,Overvecht,273316039,Parsifaldreef,Parsifaldreef,30
"LINESTRING Z (5.1154827185 52.1173053003 0,5.1155779484 52.1173596491 0)",71,Overvecht,601011398,Theemsdreef,Theemsdreef,30
"LINESTRING Z (5.116817338 52.1181201739 0,5.116879637 52.1181619421 0,5.1173728278 52.1184682575 0,5.1174600371 52.1185222485 0)",71,Overvecht,272317077,Theemsdreef,Theemsdreef,30
"LINESTRING Z (5.115796071 52.1118383586 0,5.1162441087 52.111568913 0)",174,Overvecht,601362400,Haarlemmerhoutdreef,Haarlemmerhoutdreef,30
"LINESTRING Z (5.115796071 52.1118383586 0,5.1156871517 52.1117696227 0,5.1156685578 52.1117532477 0,5.1156588376 52.1117389109 0,5.115657221 52.1117245649 0,5.1156626839 52.1117122601 0,5.1156760293 52.1116978964 0,5.1156976791 52.1116814728 0,5.1157294135 52.1116609369 0,5.1159442456 52.1115301827 0,5.1159578173 52.1115232607 0,5.1160583046 52.1114601668 0)",174,Overvecht,272316074,Haarlemmerhoutdreef,Haarlemmerhoutdreef,30
"LINESTRING Z (5.1245531117 52.1108730922 0,5.12468564 52.1107853325 0,5.1248028973 52.1107047004 0,5.1249054511 52.1106420117 0,5.1250078992 52.1105972988 0)",417,Overvecht,600778047,Tiberdreef,Tiberdreef,30
"LINESTRING Z (5.114800576 52.1169149746 0,5.1146020113 52.1167842558 0)",71,Overvecht,601166041,Theemsdreef,Theemsdreef,30
"LINESTRING Z (5.1241642242 52.1111485075 0,5.1248575388 52.1115785127 0)",150,Overvecht,601170138,Tiberdreef,Tiberdreef,30
"LINESTRING Z (5.1143188798 52.1166138674 0,5.11346295 52.1160573894 0,5.1134332994 52.1160189433 0)",71,Overvecht,601166048,Theemsdreef,Theemsdreef,30
"LINESTRING Z (5.1146541686 52.1167501918 0,5.1148423271 52.1168673675 0)",71,Overvecht,601166060,Theemsdreef,Theemsdreef,30
"LINESTRING Z (5.115796071 52.1118383586 0,5.115965477 52.1119373256 0,5.1160071627 52.1119171109 0,5.1160308606 52.1119059913 0,5.1160648067 52.1118864096 0,5.1163341963 52.1117211182 0,5.1163605971 52.1116989988 0,5.1163672127 52.1116886876 0,5.1163697226 52.1116801708 0,5.1163693217 52.1116692161 0,5.116363734 52.111655856 0,5.116353045 52.1116426163 0,5.1163355522 52.1116275921 0,5.1162859091 52.1115945459 0,5.1162441087 52.111568913 0)",174,Overvecht,601362401,Haarlemmerhoutdreef,Haarlemmerhoutdreef,30
"LINESTRING Z (5.1244511737 52.0784219282 0,5.1245096026 52.0784872837 0,5.1246074971 52.0785921351 0,5.12465716 52.0786332554 0)",329,Oost,601186795,Albatrosstraat,Albatrosstraat,30
"LINESTRING Z (5.1152457259 52.1171370255 0,5.1153734548 52.117213516 0,5.1154827185 52.1173053003 0)",71,Overvecht,601166081,Theemsdreef,Theemsdreef,30
"LINESTRING Z (5.1119913578 52.1151313696 0,5.1120392324 52.1151755479 0,5.1120481492 52.1151799225 0,5.1123467846 52.1153630059 0,5.1125172672 52.1154587697 0,5.1126555829 52.1155543335 0,5.1129415341 52.1157349079 0,5.1129851803 52.1157622332 0)",71,Overvecht,600777271,Theemsdreef,Theemsdreef,30
"LINESTRING Z (5.1000711886 52.1223069271 0,5.1001241117 52.1223405669 0,5.1001312873 52.1223457687 0,5.1002952708 52.1224472722 0,5.1003470666 52.1224793866 0)",330,Overvecht,270318121,St.-Eustatiusdreef,Sint Eustatiusdreef,30
"LINESTRING Z (5.1129851803 52.1157622332 0,5.1130545591 52.1158056692 0,5.1130634602 52.1158093103 0,5.113264553 52.1159317739 0,5.1132850794 52.1159457342 0,5.113292255 52.1159524478 0,5.113362926 52.1159940522 0)",71,Overvecht,272317025,Theemsdreef,Theemsdreef,30
"LINESTRING Z (5.1235806824 52.0809900513 0,5.1238986014 52.0809450224 0,5.1239680287 52.0809522329 0)",126,Oost,273309025,Vaartscherijnbrug,Ledig erf / Vaartscherijnbrug,30
"LINESTRING Z (5.126499539 52.0800852324 0,5.1265524841 52.0801632614 0,5.126606523 52.0802276183 0,5.1266752703 52.0802763235 0,5.1271196855 52.0804842265 0,5.1272182697 52.0805284034 0)",329,Oost,601010646,Albatrosstraat,Albatrosstraat,30
"LINESTRING Z (5.1155779484 52.1173596491 0,5.1160507506 52.117642431 0)",71,Overvecht,272317024,Theemsdreef,Theemsdreef,30
"LINESTRING Z (5.1003470666 52.1224793866 0,5.1004148173 52.1225213933 0,5.1004278048 52.1225297343 0,5.1004543489 52.1225428234 0,5.1004756696 52.122549591 0,5.1004979888 52.1225527578 0,5.1005205296 52.1225521016 0,5.1005461176 52.1225469353 0,5.1005774959 52.1225348075 0,5.1006181158 52.1225128871 0,5.101007321 52.1222766185 0,5.1011218644 52.1222059307 0)",330,Overvecht,270318120,St.-Eustatiusdreef,Sint Eustatiusdreef,30
"LINESTRING Z (5.1160583046 52.1114601668 0,5.1160754073 52.1114494285 0,5.1161610254 52.1113960669 0,5.1162526106 52.1113439853 0)",174,Overvecht,272316075,Haarlemmerhoutdreef,Haarlemmerhoutdreef,30
"LINESTRING Z (5.1262775209 52.0798917179 0,5.1263353147 52.0799524521 0)",329,Oost,274309148,Albatrosstraat,Albatrosstraat,30
"LINESTRING Z (5.1275044741 52.0807048981 0,5.1274146735 52.0807008195 0)",329,Oost,601010681,Albatrosstraat,Albatrosstraat,30
"LINESTRING Z (5.1237031147 52.0776326287 0,5.1236349091 52.0775582961 0)",329,Zuid,601186779,Albatrosstraat,Albatrosstraat,30
"LINESTRING Z (5.0589532066 52.1135496864 0,5.058962382 52.1135540747 0,5.059035789 52.1136356974 0)",306,West,600772362,Hyperonenweg,Hyperonenweg,30
"LINESTRING Z (5.1146020113 52.1167842558 0,5.1143716283 52.1166435142 0,5.1143546771 52.1166354784 0,5.1143188798 52.1166138674 0)",71,Overvecht,601166042,Theemsdreef,Theemsdreef,30
"LINESTRING Z (5.1274146735 52.0807008195 0,5.1271961246 52.0806102996 0,5.1270324373 52.0805362729 0,5.1265603977 52.080309883 0,5.1264846454 52.0802541336 0,5.1264253205 52.0801756537 0,5.1263237528 52.0799788784 0,5.1263353147 52.0799524521 0)",329,Oost,601010682,Albatrosstraat,Albatrosstraat,30
"LINESTRING Z (5.1237798451 52.0776071174 0,5.1238484211 52.0776859654 0,5.123930151 52.0777876023 0,5.1241204616 52.0779948096 0,5.1243368323 52.0782602525 0)",329,Oost,601186800,Albatrosstraat,Albatrosstraat,30
"LINESTRING Z (5.1272182697 52.0805284034 0,5.1273081798 52.0805492334 0,5.1273801196 52.0805749511 0,5.1274371816 52.080582464 0)",329,Oost,601010647,Albatrosstraat,Albatrosstraat,30
"LINESTRING Z (5.1162067292 52.1177433486 0,5.1162554993 52.1177748415 0,5.1164681283 52.1179071294 0,5.1166101931 52.1179848594 0,5.1166678416 52.1180191228 0,5.1167223464 52.1180544027 0,5.1167612251 52.1180825543 0,5.116817338 52.1181201739 0)",71,Overvecht,272317078,Theemsdreef,Theemsdreef,30
"LINESTRING Z (5.0776376914 52.1056642243 0,5.0776345495 52.1057474718 0,5.0776589397 52.1058258489 0,5.0776910892 52.1060055736 0,5.0777227846 52.106289432 0,5.0777282502 52.106311504 0,5.0777365181 52.1063348803 0,5.0777497186 52.1063556756 0,5.0777643367 52.1063747435 0,5.0777985802 52.1063999189 0)",397,West,601179859,Keulsekade,Keulsekade,30
"LINESTRING Z (5.1253326142 52.0792838591 0,5.1254855744 52.0793592199 0,5.1255429707 52.079390329 0,5.1255970848 52.0794264281 0,5.126191596 52.0798344718 0,5.1262775209 52.0798917179 0)",329,Oost,274309070,Albatrosstraat,Albatrosstraat,30
"LINESTRING Z (5.0776376914 52.1056642243 0,5.0776274761 52.1056423763 0,5.077621512 52.1056333078 0,5.0775980877 52.1055841319 0,5.0775521482 52.1055244501 0,5.0775412052 52.1055014613 0,5.0775328255 52.1054742297 0,5.0775202321 52.105397194 0,5.0772727685 52.1028677563 0,5.07722917 52.1023590229 0,5.0772247813 52.1022529969 0,5.0772227285 52.1018277973 0,5.0772353367 52.1015359718 0,5.077256859 52.1013068203 0,5.0772675432 52.1012464412 0,5.0772844494 52.1011782372 0,5.0773016858 52.1011287347 0,5.0773229205 52.101086514 0,5.0773541356 52.1010404205 0,5.0773909146 52.100998078 0,5.0774233251 52.1009669375 0,5.0774555703 52.1009400551 0,5.0775067739 52.1009026821 0,5.0775407457 52.1008810686 0,5.0776392035 52.10082653 0,5.0781233513 52.1005738443 0,5.0781965265 52.1005618318 0)",397,West,600255410,Keulsekade,Keulsekade,30
"LINESTRING Z (5.0570573478 52.1125091796 0,5.0571602883 52.1125682936 0,5.0572072192 52.1125969494 0,5.0586245819 52.1133703182 0,5.0588816525 52.1135138299 0,5.0589226165 52.1135350559 0,5.0589532066 52.1135496864 0)",306,West,601171112,Hyperonenweg,Hyperonenweg,30
"LINESTRING Z (5.1433820467 52.0910036031 0,5.1434009508 52.0909764164 0,5.1434279073 52.0909464151 0,5.1434410598 52.090928813 0,5.1434549304 52.0909036526 0,5.1434702446 52.0908676898 0,5.1438902603 52.0897515989 0,5.1439495848 52.0895785176 0,5.1440075844 52.0894190478 0)",80,Oost,276311013,Stadhouderslaan,Stadhouderslaan,30
"LINESTRING Z (5.1162441087 52.111568913 0,5.1161456539 52.1115085398 0,5.1161183415 52.1114951145 0,5.1161143221 52.1114939881 0,5.1160583046 52.1114601668 0)",174,Overvecht,601362402,Haarlemmerhoutdreef,Haarlemmerhoutdreef,30
"LINESTRING Z (5.0545835242 52.1110498468 0,5.0546119127 52.1111758273 0,5.0546767751 52.1112156097 0,5.056944097 52.1124525704 0,5.0569802313 52.1124704212 0,5.0570068516 52.1124801812 0,5.0570573478 52.1125091796 0)",306,West,601171111,Hyperonenweg,Hyperonenweg,30
"LINESTRING Z (5.1393178817 52.0755393091 0,5.139332853 52.075564908 0,5.1393427883 52.0755803955 0,5.1395535575 52.0758748048 0,5.1395785628 52.0759060359 0,5.1396194219 52.0759502827 0,5.1396304118 52.075973183 0)",78,Oost,600778371,Tamboersdijk,Tamboersdijk,30
"LINESTRING Z (5.1331021402 52.1145158198 0,5.1333064256 52.1145342353 0,5.133481462 52.1145615757 0,5.133568802 52.1146067038 0,5.13401855 52.1148384056 0)",70,Overvecht,275317078,Wolgadreef,Wolgadreef,30
"LINESTRING Z (5.1300902336 52.1152912659 0,5.1303392996 52.1151390102 0)",70,Overvecht,274317029,Wolgadreef,Wolgadreef,30
"LINESTRING Z (5.131356894 52.1145041168 0,5.1313805965 52.1144963476 0,5.1314230651 52.1144852269 0,5.1314614852 52.1144774429 0,5.1314956484 52.1144724377 0,5.1315299203 52.1144693462 0,5.1315652736 52.1144681087 0,5.1320858419 52.1144776938 0,5.1322597841 52.1144775724 0,5.1323048517 52.1144781298 0)",70,Overvecht,274317026,Wolgadreef,Wolgadreef,30
"LINESTRING Z (5.0309560964 52.1150502543 0,5.030533864 52.1152439434 0)",332,Leidsche Rijn,261317058,Meijewetering,Meijewetering,30
"LINESTRING Z (5.121686057 52.0803255081 0,5.1217485107 52.0803293777 0)",270,Binnenstad,600777613,Catharijnesingel,Catharijnesingel deel 1 ,30
"LINESTRING Z (5.0869939417 52.0673555895 0,5.0869986454 52.067375333 0,5.0873478659 52.0688699152 0)",371,Leidsche Rijn,601349638,Groenewoudsedijk,Groenewoudsedijk,30
"LINESTRING Z (5.1291609666 52.1158195852 0,5.1292000397 52.1157922497 0,5.1292720543 52.1157534777 0,5.1297177794 52.1154810083 0,5.1297790064 52.1154435778 0)",70,Overvecht,274317031,Wolgadreef,Wolgadreef,30
"LINESTRING Z (5.1323048517 52.1144781298 0,5.1330291447 52.1145156628 0)",70,Overvecht,275317076,Wolgadreef,Wolgadreef,30
"LINESTRING Z (5.1303392996 52.1151390102 0,5.1308418078 52.1148056767 0)",70,Overvecht,274317028,Wolgadreef,Wolgadreef,30
"LINESTRING Z (5.1216159017 52.0803477872 0,5.121686057 52.0803255081 0)",270,Binnenstad,601187458,Catharijnesingel,Catharijnesingel deel 1 ,30
"LINESTRING Z (5.1487719754 52.0915406625 0,5.1487399393 52.0915863605 0)",121,Oost,600779304,Newtonlaan,Newtonlaan,30
"LINESTRING Z (5.1330291447 52.1145156628 0,5.1331021402 52.1145158198 0)",70,Overvecht,275317077,Wolgadreef,Wolgadreef,30
"LINESTRING Z (5.0868270097 52.0666433152 0,5.08686524 52.0668153951 0,5.0869939417 52.0673555895 0)",371,Leidsche Rijn,601349639,Groenewoudsedijk,Groenewoudsedijk,30
"LINESTRING Z (5.1219823942 52.0805070015 0,5.121923279 52.0805150406 0,5.1218845042 52.0805013913 0,5.1218408098 52.080489561 0,5.1217920245 52.0804808534 0,5.1217343391 52.0804748392 0,5.1217290331 52.0804746502 0)",270,Binnenstad,600913908,Catharijnesingel,Catharijnesingel deel 1 ,30
"LINESTRING Z (5.1218447411 52.0803412282 0,5.1220150134 52.0804804117 0,5.1220695771 52.0805432924 0)",270,Binnenstad,601187412,Catharijnesingel,Catharijnesingel deel 1 ,30
"LINESTRING Z (5.1217290331 52.0804746502 0,5.1216804253 52.0804729203 0,5.1216182381 52.0804747443 0,5.1215163989 52.0804753277 0)",270,Binnenstad,600913906,Catharijnesingel,Catharijnesingel deel 1 ,30
"LINESTRING Z (5.1220695771 52.0805432924 0,5.1221153024 52.0805679227 0,5.1221596453 52.0805909948 0,5.1222030855 52.0806100679 0,5.1229615454 52.0809176407 0,5.1230665746 52.0809583508 0,5.1231441463 52.080982882 0,5.1232048367 52.0809964953 0,5.1232725871 52.0810057967 0,5.1233334934 52.0810092701 0,5.1234015946 52.0810080687 0,5.1234945069 52.0810010508 0,5.1235253246 52.0809971289 0,5.1235284457 52.0809965157 0,5.1235806824 52.0809900513 0)",270,Binnenstad,273309091,Catharijnesingel,Catharijnesingel deel 1 ,30
"LINESTRING Z (5.128459034 52.1162651108 0,5.1288193247 52.1160418507 0)",70,Overvecht,274317033,Wolgadreef,Wolgadreef,30
"LINESTRING Z (5.1273054183 52.1161815799 0,5.1274544912 52.1162271315 0,5.1280100008 52.1164015065 0,5.1280809493 52.1164153267 0,5.1281445778 52.1164154663 0,5.1282008546 52.1164073917 0,5.1282497706 52.116392923 0,5.1283017355 52.1163629745 0,5.128459034 52.1162651108 0)",70,Overvecht,601090574,Wolgadreef,Wolgadreef,30
"LINESTRING Z (5.1308418078 52.1148056767 0,5.131273265 52.1145403545 0,5.1313069593 52.1145233969 0,5.1313428377 52.1145087242 0,5.131356894 52.1145041168 0)",70,Overvecht,274317027,Wolgadreef,Wolgadreef,30
"LINESTRING Z (5.1342921889 52.1149906084 0,5.1343233137 52.1150070962 0,5.134384742 52.1150461723 0,5.1344387553 52.1150725888 0,5.1344969954 52.1150909512 0)",70,Overvecht,275317019,Wolgadreef,Wolgadreef,30
"LINESTRING Z (5.1268393555 52.1162919752 0,5.1269228493 52.1162548074 0,5.1270494464 52.1161829291 0,5.1271161653 52.1161612107 0,5.1271739358 52.1161515768 0,5.1272278503 52.1161505244 0,5.1272728467 52.1161560899 0,5.1273054183 52.1161815799 0)",70,Overvecht,601090573,Wolgadreef,Wolgadreef,30
"LINESTRING Z (5.1411676276 52.0909152305 0,5.1411407745 52.0909877361 0,5.1411365574 52.0909962471 0,5.1411350966 52.0910137914 0,5.1411456042 52.0910933864 0,5.1411997781 52.0913687668 0,5.1412134006 52.0914150199 0,5.1412304827 52.0914464356 0,5.1412512232 52.0914695763 0,5.1412884723 52.0914970684 0,5.1413150519 52.0915272185 0)",236,Oost,276311021,Oudwijk,Oudwijk,30
"LINESTRING Z (5.1392839465 52.0754812811 0,5.1393178817 52.0755393091 0)",78,Oost,600778372,Tamboersdijk,Tamboersdijk,30
"LINESTRING Z (5.0859555232 52.0663683346 0,5.0859680768 52.0663726701 0,5.0866804374 52.0666324744 0,5.0867292393 52.0666487117 0,5.0867362968 52.0666505947 0,5.0868270097 52.0666433152 0)",371,Leidsche Rijn,600774823,Groenewoudsedijk,Groenewoudsedijk,30
"LINESTRING Z (5.1220695771 52.0805432924 0,5.1219823942 52.0805070015 0)",270,Binnenstad,600913907,Catharijnesingel,Catharijnesingel deel 1 ,30
"LINESTRING Z (5.1349550282 52.1152283434 0,5.1350472068 52.1152495553 0,5.135149805 52.1152746892 0)",70,Overvecht,275317067,Wolgadreef,Wolgadreef,30
"LINESTRING Z (5.1348359457 52.1151952375 0,5.1348455536 52.1151998941 0,5.1348533832 52.1152050997 0,5.1349550282 52.1152283434 0)",70,Overvecht,600778460,Wolgadreef,Wolgadreef,30
"LINESTRING Z (5.1218004255 52.0803800487 0,5.1217485107 52.0803293777 0)",270,Binnenstad,601187429,Catharijnesingel,Catharijnesingel deel 1 ,30
"LINESTRING Z (5.1273054183 52.1161815799 0,5.1272504544 52.1161896184 0,5.1272130333 52.1161899261 0,5.1271743222 52.1161941363 0,5.1271324128 52.116203024 0,5.1270930053 52.1162177738 0,5.1270688308 52.116230605 0,5.1269320058 52.1163111254 0,5.1269057612 52.1163349471 0)",70,Overvecht,601090572,Wolgadreef,Wolgadreef,30
"LINESTRING Z (5.1269057612 52.1163349471 0,5.1268194814 52.1163937323 0)",70,Overvecht,601090568,Wolgadreef,Wolgadreef,30
"LINESTRING Z (5.13401855 52.1148384056 0,5.1340810715 52.1148766563 0,5.1340964616 52.1148837413 0,5.1341674863 52.1149263272 0,5.1341950167 52.1149404786 0,5.1342012454 52.1149424316 0,5.1342921889 52.1149906084 0)",70,Overvecht,275317020,Wolgadreef,Wolgadreef,30
"LINESTRING Z (5.1407756573 52.0916364967 0,5.1407906893 52.0915655557 0,5.1407951266 52.0915199982 0,5.1407940163 52.0914762267 0,5.1407709803 52.0913299464 0,5.1407142219 52.0910185434 0,5.1407084993 52.0909755775 0,5.1407067752 52.0909394383 0,5.1407088102 52.0909034975 0,5.1407211881 52.0907991378 0,5.1407298981 52.0907868962 0,5.1407485574 52.0907800737 0,5.1407483062 52.0907477863 0)",236,Oost,600129959,Oudwijk,Oudwijk,30
"LINESTRING Z (5.0802483853 52.0789682411 0,5.0804114347 52.0785911653 0,5.0804999442 52.078447586 0,5.0806476638 52.0781783271 0,5.0809280187 52.0777116743 0,5.0815176391 52.0768143939 0,5.0814599313 52.0766937303 0)",370,Leidsche Rijn,267309036,Groenewoudsedijk,Groenewoudsedijk,30
"LINESTRING Z (5.1486667695 52.0904640085 0,5.1486897012 52.0904697901 0,5.148705655 52.0904761778 0,5.1487440019 52.0905020869 0,5.1487696609 52.090515238 0,5.1488604517 52.0905495121 0,5.1489028045 52.0905676735 0,5.1489388026 52.0905858625 0,5.1489752343 52.0906075802 0,5.1490077107 52.0906305878 0,5.1490360977 52.0906545811 0,5.1491145913 52.0907368382 0,5.1491314297 52.0907494977 0,5.1491679455 52.0907710744 0,5.149183292 52.090782495 0,5.1491928163 52.0907936783 0,5.1492059025 52.0908166152 0,5.1492189015 52.0908765648 0,5.1491896809 52.0909135187 0,5.1491537435 52.0909455669 0,5.1491385368 52.0909643671 0,5.1490954292 52.0910421968 0,5.1490643696 52.091092905 0,5.1488263349 52.0914594348 0,5.1487743885 52.0915357913 0,5.1487729664 52.0915392489 0,5.1487719754 52.0915406625 0)",121,Oost,600779305,Newtonlaan,Newtonlaan,30
"LINESTRING Z (5.1413150519 52.0915272185 0,5.1413383097 52.0915240438 0,5.141356183 52.0915192985 0,5.1414101708 52.0914959835 0,5.141482322 52.0914690096 0,5.1417170942 52.0913919518 0,5.1417990984 52.0913624041 0,5.141852812 52.0913395145 0,5.1419079799 52.0913127189 0,5.1420073409 52.0912543564 0)",236,Oost,276311079,Oudwijk,Oudwijk,30
"LINESTRING Z (5.1344969954 52.1150909512 0,5.1345784454 52.1151166309 0,5.1346172993 52.1151269218 0,5.1348010526 52.1151818292 0,5.1348264192 52.1151906207 0,5.1348359457 52.1151952375 0)",70,Overvecht,600778461,Wolgadreef,Wolgadreef,30
